cof_id,topology_name,topology_id,topology_pt_path,node1_connectivity,node1_linker_id,node2_connectivity,node2_linker_id,parent_2c_id,edge_fn_id,edge_linker_type,coverage_pct,coverage_fraction,bridge_type,base_id,functionalization_type,LCD,PLD,N_base_FLP,C_FLP,N_base_FLP_sim,C_FLP_sim,edge_slots,node_slots,total_slots,n_fn_edges_expected,n_unfn_edges_expected
COF_000656,mot,192,embed/192.pt,4,1,4,3,12,1603,fn,25,0.25,ph,2,base,32.94329,29.91379,6,1.700256,4,1.192066,6,3,9,1.5,4.5
COF_000662,cdl,28,embed/28.pt,4,3,4,3,2,696,fn,50,0.5,ch2,5,base,15.61263,11.38505,33,8.158153,18,6.099479,8,4,12,4.0,4.0
COF_000665,cdl,28,embed/28.pt,4,3,4,3,9,1482,fn,50,0.5,ph,14,base,11.31481,6.94416,0,0.0,0,0.0,8,4,12,4.0,4.0
COF_000667,cdl,28,embed/28.pt,4,1,4,1,8,370,fn,75,0.75,dir,11,base,21.54586,16.67659,73,30.743143,37,19.732541,8,4,12,6.0,2.0
COF_000671,cdl,28,embed/28.pt,4,0,4,0,13,1062,fn,75,0.75,ch2,1,base,28.70371,23.93599,2,1.195889,2,1.195889,8,4,12,6.0,2.0
COF_000678,cdl,28,embed/28.pt,4,3,4,3,5,244,fn,25,0.25,dir,14,base,10.48968,7.04783,0,0.0,0,0.0,8,4,12,2.0,6.0
COF_000680,cdl,28,embed/28.pt,4,0,4,0,3,746,fn,50,0.5,ch2,15,base,38.7464,29.9464,4,1.266229,4,1.266229,8,4,12,4.0,4.0
COF_000682,cdl,28,embed/28.pt,4,3,4,3,4,1313,fn,100,1.0,ph,25,base,15.92682,11.08895,73,17.579423,16,9.727514,8,4,12,8.0,0.0
COF_000685,cdl,28,embed/28.pt,4,1,4,1,12,1589,fn,50,0.5,ph,27,base,29.08311,20.60765,5,0.647208,5,0.647208,8,4,12,4.0,4.0
COF_000690,cdl,28,embed/28.pt,4,0,4,0,3,-1,unfn,0,0.0,none,-1,none,41.76759,30.01275,2,0.005573,2,0.005573,8,4,12,0.0,8.0
COF_000693,cdl,28,embed/28.pt,4,0,4,0,2,96,fn,50,0.5,dir,14,base,42.02863,30.57805,4,0.449008,4,0.449008,8,4,12,4.0,4.0
COF_000697,cdl,28,embed/28.pt,4,0,4,0,4,-1,unfn,0,0.0,none,-1,none,42.22763,30.14752,3,0.4314,3,0.4314,8,4,12,0.0,8.0
COF_000698,cdl,28,embed/28.pt,4,1,4,1,3,722,fn,25,0.25,ch2,5,base,29.22908,21.34494,10,2.291956,7,1.963972,8,4,12,2.0,6.0
COF_000701,cdl,28,embed/28.pt,4,0,4,0,3,1265,fn,50,0.5,ph,2,base,41.83948,29.88201,5,2.099565,5,2.099565,8,4,12,4.0,4.0
COF_000704,cdl,28,embed/28.pt,4,3,4,3,2,73,fn,75,0.75,dir,5,base,14.87737,11.19255,12,1.042688,10,0.87966,8,4,12,6.0,2.0
COF_000705,cdl,28,embed/28.pt,4,0,4,0,9,1473,fn,25,0.25,ph,4,base,35.8204,25.9051,7,3.152889,6,2.475652,8,4,12,2.0,6.0
COF_000714,cdl,28,embed/28.pt,4,3,4,3,3,1242,fn,100,1.0,ph,14,base,15.5342,10.03782,32,4.300508,12,2.285353,8,4,12,8.0,0.0
COF_000717,cdl,28,embed/28.pt,4,1,4,1,4,1280,fn,100,1.0,ph,0,base,26.95353,21.29761,12,4.900171,11,4.619799,8,4,12,8.0,0.0
COF_000721,cdl,28,embed/28.pt,4,3,4,3,7,896,fn,75,0.75,ch2,14,base,9.60838,7.13968,0,0.0,0,0.0,8,4,12,6.0,2.0
COF_000722,cdl,28,embed/28.pt,4,0,4,0,8,-1,unfn,0,0.0,none,-1,none,35.51799,26.56011,10,2.375976,10,2.375976,8,4,12,0.0,8.0
COF_000728,cdl,28,embed/28.pt,4,0,4,0,9,1478,fn,25,0.25,ph,9,base,35.57013,25.97819,9,1.49466,9,1.49466,8,4,12,2.0,6.0
COF_000730,cdl,28,embed/28.pt,4,0,4,0,6,1371,fn,25,0.25,ph,8,base,34.88426,25.00229,6,3.214276,5,3.202834,8,4,12,2.0,6.0
COF_000732,cdl,28,embed/28.pt,4,3,4,3,10,-1,unfn,0,0.0,none,-1,none,11.95903,7.46722,0,0.0,0,0.0,8,4,12,0.0,8.0
COF_000733,cdl,28,embed/28.pt,4,0,4,0,2,94,fn,75,0.75,dir,13,base,39.71967,30.48983,12,3.348062,10,3.156271,8,4,12,6.0,2.0
COF_000734,cdl,28,embed/28.pt,4,1,4,1,2,650,fn,100,1.0,ch2,8,base,25.55174,19.55768,10,3.75822,10,3.75822,8,4,12,8.0,0.0
COF_000742,cdl,28,embed/28.pt,4,0,4,0,8,371,fn,25,0.25,dir,13,base,35.58722,26.5542,11,3.37138,10,3.157399,8,4,12,2.0,6.0
COF_000749,cdl,28,embed/28.pt,4,3,4,3,8,368,fn,75,0.75,dir,9,base,10.98607,7.69802,0,0.0,0,0.0,8,4,12,6.0,2.0
COF_000750,cdl,28,embed/28.pt,4,3,4,3,10,412,fn,25,0.25,dir,14,base,11.98157,7.2479,0,0.0,0,0.0,8,4,12,2.0,6.0
COF_000752,cdl,28,embed/28.pt,4,1,4,1,11,440,fn,75,0.75,dir,11,base,21.94469,16.15078,90,50.236363,37,24.739241,8,4,12,6.0,2.0
COF_000753,cdl,28,embed/28.pt,4,1,4,1,12,994,fn,25,0.25,ch2,13,base,29.11022,20.66844,6,1.92317,6,1.92317,8,4,12,2.0,6.0
COF_000754,cdl,28,embed/28.pt,4,1,4,1,12,-1,unfn,0,0.0,none,-1,none,29.17946,20.82091,2,0.309871,2,0.309871,8,4,12,0.0,8.0
COF_000755,cdl,28,embed/28.pt,4,0,4,0,1,1149,fn,25,0.25,ph,12,base,41.91901,28.89275,6,1.700709,6,1.700709,8,4,12,2.0,6.0
COF_000756,cdl,28,embed/28.pt,4,3,4,3,11,-1,unfn,0,0.0,none,-1,none,11.10954,6.99592,0,0.0,0,0.0,8,4,12,0.0,8.0
COF_000757,cdl,28,embed/28.pt,4,0,4,0,1,-1,unfn,0,0.0,none,-1,none,41.87149,30.25997,3,0.855308,3,0.855308,8,4,12,0.0,8.0
COF_000761,cdl,28,embed/28.pt,4,1,4,1,10,944,fn,25,0.25,ch2,9,base,23.85866,17.22054,30,13.617849,21,9.624979,8,4,12,2.0,6.0
COF_000763,cdl,28,embed/28.pt,4,0,4,0,4,764,fn,100,1.0,ch2,7,base,40.27902,29.21297,17,9.229905,14,8.158434,8,4,12,8.0,0.0
COF_000767,dmp,29,embed/29.pt,4,8,4,8,5,1351,fn,100,1.0,ph,25,base,10.98334,8.53313,0,0.0,0,0.0,8,4,12,8.0,0.0
COF_000770,dmp,29,embed/29.pt,4,4,4,4,3,125,fn,25,0.25,dir,1,base,16.50791,12.65981,11,2.112224,8,1.592675,8,4,12,2.0,6.0
COF_000772,dmp,29,embed/29.pt,4,4,4,4,4,183,fn,25,0.25,dir,1,base,15.71246,13.1443,36,10.949161,11,5.697992,8,4,12,2.0,6.0
COF_000776,dmp,29,embed/29.pt,4,8,4,8,8,912,fn,25,0.25,ch2,9,base,13.35079,12.0819,9,2.592079,5,1.782468,8,4,12,2.0,6.0
COF_000778,dmp,29,embed/29.pt,4,4,4,4,6,833,fn,25,0.25,ch2,9,base,10.0592,7.21552,0,0.0,0,0.0,8,4,12,2.0,6.0
COF_000779,dmp,29,embed/29.pt,4,8,4,8,9,1484,fn,50,0.5,ph,17,base,13.44405,10.13269,20,2.515835,10,1.859427,8,4,12,4.0,4.0
COF_000792,dmp,29,embed/29.pt,4,6,4,6,11,987,fn,100,1.0,ch2,23,base,10.38161,7.51715,0,0.0,0,0.0,8,4,12,8.0,0.0
COF_000794,dmp,29,embed/29.pt,4,6,4,6,6,-1,unfn,0,0.0,none,-1,none,10.88533,9.01386,0,0.0,0,0.0,8,4,12,0.0,8.0
COF_000795,dmp,29,embed/29.pt,4,6,4,6,2,-1,unfn,0,0.0,none,-1,none,16.20428,14.00908,12,0.875556,10,0.738352,8,4,12,0.0,8.0
COF_000799,dmp,29,embed/29.pt,4,4,4,4,5,252,fn,75,0.75,dir,21,base,9.28284,6.63501,0,0.0,0,0.0,8,4,12,6.0,2.0
COF_000800,dmp,29,embed/29.pt,4,4,4,4,11,1541,fn,50,0.5,ph,25,base,9.94672,7.40105,0,0.0,0,0.0,8,4,12,4.0,4.0
COF_000801,dmp,29,embed/29.pt,4,8,4,8,12,527,fn,75,0.75,dir,5,base,17.07479,13.41437,6,1.39269,3,1.215266,8,4,12,6.0,2.0
COF_000805,dmp,29,embed/29.pt,4,4,4,4,11,1531,fn,50,0.5,ph,-1,functionalized,9.48198,6.95589,0,0.0,0,0.0,8,4,12,4.0,4.0
COF_000806,dmp,29,embed/29.pt,4,6,4,6,8,920,fn,50,0.5,ch2,23,base,11.22586,8.72834,0,0.0,0,0.0,8,4,12,4.0,4.0
COF_000807,dmp,29,embed/29.pt,4,4,4,4,6,284,fn,25,0.25,dir,14,base,10.66802,7.26685,0,0.0,0,0.0,8,4,12,2.0,6.0
COF_000811,dmp,29,embed/29.pt,4,6,4,6,9,387,fn,50,0.5,dir,8,base,11.08989,8.52079,0,0.0,0,0.0,8,4,12,4.0,4.0
COF_000815,dmp,29,embed/29.pt,4,6,4,6,7,887,fn,25,0.25,ch2,10,base,12.39085,7.68751,18,2.848879,7,1.738515,8,4,12,2.0,6.0
COF_000817,dmp,29,embed/29.pt,4,6,4,6,3,1268,fn,75,0.75,ph,3,base,15.09724,11.57311,38,10.539839,17,7.180095,8,4,12,6.0,2.0
COF_000820,dmp,29,embed/29.pt,4,6,4,6,11,954,fn,100,1.0,ch2,0,base,12.02429,7.72922,26,5.721273,4,3.523919,8,4,12,8.0,0.0
COF_000821,dmp,29,embed/29.pt,4,6,4,6,7,305,fn,25,0.25,dir,1,base,11.2211,7.1872,0,0.0,0,0.0,8,4,12,2.0,6.0
COF_000824,dmp,29,embed/29.pt,4,4,4,4,7,-1,unfn,0,0.0,none,-1,none,10.68621,7.41104,0,0.0,0,0.0,8,4,12,0.0,8.0
COF_000828,dmp,29,embed/29.pt,4,4,4,4,10,1497,fn,100,1.0,ph,9,base,9.8356,7.20647,0,0.0,0,0.0,8,4,12,8.0,0.0
COF_000829,dmp,29,embed/29.pt,4,4,4,4,11,1511,fn,25,0.25,ph,2,base,10.284,7.60247,0,0.0,0,0.0,8,4,12,2.0,6.0
COF_000830,dmp,29,embed/29.pt,4,4,4,4,4,1281,fn,50,0.5,ph,0,base,15.51273,12.8467,33,8.162187,9,3.652984,8,4,12,4.0,4.0
COF_000831,dmp,29,embed/29.pt,4,6,4,6,0,598,fn,50,0.5,ch2,1,base,10.88047,9.80399,0,0.0,0,0.0,8,4,12,4.0,4.0
COF_000832,dmp,29,embed/29.pt,4,6,4,6,12,1032,fn,75,0.75,ch2,2,base,15.74308,13.64597,11,3.897797,10,3.698339,8,4,12,6.0,2.0
COF_000833,dmp,29,embed/29.pt,4,8,4,8,0,1120,fn,50,0.5,ph,-1,functionalized,12.80888,11.03712,13,1.336026,4,1.335909,8,4,12,4.0,4.0
COF_000836,dmp,29,embed/29.pt,4,4,4,4,4,191,fn,25,0.25,dir,6,base,15.79,13.33575,43,12.27971,14,6.763036,8,4,12,2.0,6.0
COF_000837,dmp,29,embed/29.pt,4,8,4,8,9,1474,fn,25,0.25,ph,5,base,14.46389,11.94582,19,3.319209,8,2.427874,8,4,12,2.0,6.0
COF_000839,dmp,29,embed/29.pt,4,6,4,6,4,752,fn,50,0.5,ch2,0,base,17.30616,13.85177,87,28.239993,28,14.616641,8,4,12,4.0,4.0
COF_000841,dmp,29,embed/29.pt,4,6,4,6,5,804,fn,100,1.0,ch2,10,base,10.19436,7.62438,0,0.0,0,0.0,8,4,12,8.0,0.0
COF_000845,dmp,29,embed/29.pt,4,8,4,8,10,416,fn,100,1.0,dir,21,base,10.85786,8.7881,0,0.0,0,0.0,8,4,12,8.0,0.0
COF_000847,dmp,29,embed/29.pt,4,4,4,4,2,-1,unfn,0,0.0,none,-1,none,16.04738,14.64791,6,0.527946,3,0.304827,8,4,12,0.0,8.0
COF_000849,dmp,29,embed/29.pt,4,4,4,4,0,4,fn,50,0.5,dir,5,base,10.64927,8.37562,0,0.0,0,0.0,8,4,12,4.0,4.0
COF_000851,dmp,29,embed/29.pt,4,6,4,6,10,-1,unfn,0,0.0,none,-1,none,11.85802,10.17341,0,0.0,0,0.0,8,4,12,0.0,8.0
COF_000853,dmp,29,embed/29.pt,4,8,4,8,8,1451,fn,25,0.25,ph,9,base,14.09065,12.17946,6,0.432183,4,0.305098,8,4,12,2.0,6.0
COF_000856,dmp,29,embed/29.pt,4,8,4,8,3,169,fn,50,0.5,dir,21,base,19.10222,16.5444,36,9.473267,20,5.806134,8,4,12,4.0,4.0
COF_000857,dmp,29,embed/29.pt,4,8,4,8,13,590,fn,25,0.25,dir,23,base,12.21138,9.0528,1,3.7e-05,1,3.7e-05,8,4,12,2.0,6.0
COF_000860,dmp,29,embed/29.pt,4,8,4,8,8,1452,fn,100,1.0,ph,10,base,12.61993,8.25544,29,2.953806,4,1.843228,8,4,12,8.0,0.0
COF_000862,dmp,29,embed/29.pt,4,6,4,6,12,-1,unfn,0,0.0,none,-1,none,16.81236,14.92273,0,0.0,0,0.0,8,4,12,0.0,8.0
COF_000864,dmp,29,embed/29.pt,4,6,4,6,6,1362,fn,100,1.0,ph,3,base,9.6836,7.5809,0,0.0,0,0.0,8,4,12,8.0,0.0
COF_000865,dmp,29,embed/29.pt,4,4,4,4,4,767,fn,75,0.75,ch2,9,base,14.60257,10.52797,31,11.892572,10,4.603991,8,4,12,6.0,2.0
COF_000866,dmp,29,embed/29.pt,4,4,4,4,7,319,fn,75,0.75,dir,7,base,10.05084,7.64448,0,0.0,0,0.0,8,4,12,6.0,2.0
COF_000869,dmp,29,embed/29.pt,4,6,4,6,0,1119,fn,75,0.75,ph,12,base,11.18172,7.55757,0,0.0,0,0.0,8,4,12,6.0,2.0
COF_000872,dmp,29,embed/29.pt,4,6,4,6,6,1385,fn,25,0.25,ph,17,base,11.88869,8.7029,0,0.0,0,0.0,8,4,12,2.0,6.0
COF_000873,dmp,29,embed/29.pt,4,4,4,4,10,-1,unfn,0,0.0,none,-1,none,11.66886,9.41025,0,0.0,0,0.0,8,4,12,0.0,8.0
COF_000877,lon,30,embed/30.pt,4,7,4,7,1,1148,fn,50,0.5,ph,10,base,17.32702,14.01485,20,3.750999,13,3.187176,8,4,12,4.0,4.0
COF_000880,lon,30,embed/30.pt,4,7,4,7,7,884,fn,25,0.25,ch2,9,base,7.59027,4.08731,0,0.0,0,0.0,8,4,12,2.0,6.0
COF_000881,lon,30,embed/30.pt,4,8,4,8,9,924,fn,100,1.0,ch2,21,base,19.86237,16.16391,58,22.916856,21,12.239761,8,4,12,8.0,0.0
COF_000883,lon,30,embed/30.pt,4,6,4,6,11,-1,unfn,0,0.0,none,-1,none,20.18505,15.09502,44,23.697665,15,9.586969,8,4,12,0.0,8.0
COF_000884,lon,30,embed/30.pt,4,8,4,8,10,-1,unfn,0,0.0,none,-1,none,22.77339,17.92172,26,9.849623,16,6.350826,8,4,12,0.0,8.0
COF_000887,lon,30,embed/30.pt,4,8,4,8,0,603,fn,25,0.25,ch2,8,base,21.80265,17.4732,8,5.963364,8,5.963364,8,4,12,2.0,6.0
COF_000890,lon,30,embed/30.pt,4,6,4,6,4,771,fn,25,0.25,ch2,11,base,29.99729,22.02803,6,1.882703,3,1.365876,8,4,12,2.0,6.0
COF_000891,lon,30,embed/30.pt,4,4,4,4,8,-1,unfn,0,0.0,none,-1,none,20.24574,17.57457,24,5.182368,15,3.770227,8,4,12,0.0,8.0
COF_000892,lon,30,embed/30.pt,4,8,4,8,6,298,fn,100,1.0,dir,26,base,18.81083,14.0432,18,9.664159,13,8.258947,8,4,12,8.0,0.0
COF_000893,lon,30,embed/30.pt,4,7,4,7,13,1666,fn,50,0.5,ph,17,base,6.44355,3.47978,0,0.0,0,0.0,8,4,12,4.0,4.0
COF_000894,lon,30,embed/30.pt,4,8,4,8,3,127,fn,75,0.75,dir,2,base,27.99144,22.27374,2,0.345911,1,0.248551,8,4,12,6.0,2.0
COF_000901,lon,30,embed/30.pt,4,6,4,6,0,9,fn,100,1.0,dir,10,base,19.97562,14.75945,19,10.275792,12,6.819497,8,4,12,8.0,0.0
COF_000903,lon,30,embed/30.pt,4,7,4,7,4,779,fn,100,1.0,ch2,14,base,17.91592,13.22585,80,30.437972,18,11.850737,8,4,12,8.0,0.0
COF_000904,lon,30,embed/30.pt,4,6,4,6,5,795,fn,50,0.5,ch2,5,base,16.97115,13.67772,24,7.657167,12,6.165359,8,4,12,4.0,4.0
COF_000910,lon,30,embed/30.pt,4,8,4,8,0,604,fn,75,0.75,ch2,9,base,20.85352,16.08753,12,2.422237,8,1.953709,8,4,12,6.0,2.0
COF_000911,lon,30,embed/30.pt,4,8,4,8,5,223,fn,25,0.25,dir,1,base,20.86294,15.13237,5,2.471389,4,2.460553,8,4,12,2.0,6.0
COF_000912,lon,30,embed/30.pt,4,7,4,7,8,920,fn,75,0.75,ch2,23,base,7.51345,4.9764,0,0.0,0,0.0,8,4,12,6.0,2.0
COF_000913,lon,30,embed/30.pt,4,4,4,4,2,71,fn,75,0.75,dir,4,base,23.10117,18.35886,6,1.014275,4,0.84865,8,4,12,6.0,2.0
COF_000914,lon,30,embed/30.pt,4,4,4,4,2,1204,fn,25,0.25,ph,18,base,25.91718,21.16495,4,0.755202,3,0.664752,8,4,12,2.0,6.0
COF_000915,lon,30,embed/30.pt,4,7,4,7,7,302,fn,100,1.0,dir,0,base,7.85873,6.2796,0,0.0,0,0.0,8,4,12,8.0,0.0
COF_000916,lon,30,embed/30.pt,4,8,4,8,3,124,fn,50,0.5,dir,1,base,29.96353,23.78692,4,0.516165,2,0.333643,8,4,12,4.0,4.0
COF_000920,lon,30,embed/30.pt,4,8,4,8,8,361,fn,50,0.5,dir,1,base,20.99039,16.99233,6,1.368589,6,1.368589,8,4,12,4.0,4.0
COF_000922,lon,30,embed/30.pt,4,4,4,4,1,-1,unfn,0,0.0,none,-1,none,28.16759,23.07557,0,0.0,0,0.0,8,4,12,0.0,8.0
COF_000923,lon,30,embed/30.pt,4,4,4,4,11,438,fn,25,0.25,dir,10,base,17.80917,13.87691,46,25.814474,14,8.174162,8,4,12,2.0,6.0
COF_000926,lon,30,embed/30.pt,4,8,4,8,8,-1,unfn,0,0.0,none,-1,none,22.8475,17.5876,16,3.638228,15,3.555639,8,4,12,0.0,8.0
COF_000927,lon,30,embed/30.pt,4,4,4,4,9,-1,unfn,0,0.0,none,-1,none,20.05422,16.07315,16,2.491227,10,1.872393,8,4,12,0.0,8.0
COF_000928,lon,30,embed/30.pt,4,4,4,4,10,1494,fn,25,0.25,ph,6,base,19.21232,16.17169,34,16.201087,18,9.401844,8,4,12,2.0,6.0
COF_000932,lon,30,embed/30.pt,4,7,4,7,4,776,fn,75,0.75,ch2,13,base,17.11784,14.22068,85,34.536892,22,13.944381,8,4,12,6.0,2.0
COF_000935,lon,30,embed/30.pt,4,6,4,6,6,1389,fn,25,0.25,ph,25,base,18.29965,13.42347,9,2.674051,8,2.527923,8,4,12,2.0,6.0
COF_000936,lon,30,embed/30.pt,4,7,4,7,10,949,fn,25,0.25,ch2,15,base,9.75257,6.98312,0,0.0,0,0.0,8,4,12,2.0,6.0
COF_000937,lon,30,embed/30.pt,4,4,4,4,0,610,fn,75,0.75,ch2,17,base,17.45888,13.47151,0,0.0,0,0.0,8,4,12,6.0,2.0
COF_000940,lon,30,embed/30.pt,4,7,4,7,6,276,fn,100,1.0,dir,9,base,8.30107,5.67919,0,0.0,0,0.0,8,4,12,8.0,0.0
COF_000941,lon,30,embed/30.pt,4,6,4,6,6,-1,unfn,0,0.0,none,-1,none,20.75364,15.61823,4,1.21292,4,1.21292,8,4,12,0.0,8.0
COF_000946,lon,30,embed/30.pt,4,7,4,7,6,298,fn,50,0.5,dir,26,base,8.72471,4.67265,0,0.0,0,0.0,8,4,12,4.0,4.0
COF_000947,lon,30,embed/30.pt,4,8,4,8,9,1481,fn,75,0.75,ph,-1,functionalized,20.39602,13.35264,55,18.383126,24,10.437109,8,4,12,6.0,2.0
COF_000951,lon,30,embed/30.pt,4,8,4,8,5,1334,fn,50,0.5,ph,8,base,17.62546,13.77807,17,6.917252,14,6.731876,8,4,12,4.0,4.0
COF_000952,lon,30,embed/30.pt,4,4,4,4,11,-1,unfn,0,0.0,none,-1,none,19.78438,15.35556,58,27.460277,16,9.779748,8,4,12,0.0,8.0
COF_000953,lon,30,embed/30.pt,4,4,4,4,5,223,fn,75,0.75,dir,1,base,17.42478,13.11196,9,1.781217,8,1.529303,8,4,12,6.0,2.0
COF_000955,lon,30,embed/30.pt,4,8,4,8,11,-1,unfn,0,0.0,none,-1,none,21.38326,15.40805,46,27.653923,22,14.425742,8,4,12,0.0,8.0
COF_000959,lon,30,embed/30.pt,4,8,4,8,12,470,fn,25,0.25,dir,10,base,29.36758,22.37692,2,0.982443,2,0.982443,8,4,12,2.0,6.0
COF_000960,lon,30,embed/30.pt,4,6,4,6,4,212,fn,50,0.5,dir,21,base,27.81137,21.76526,10,4.809759,9,4.267311,8,4,12,4.0,4.0
COF_000961,lon,30,embed/30.pt,4,6,4,6,4,189,fn,100,1.0,dir,5,base,24.10205,17.38306,52,20.199613,34,15.789596,8,4,12,8.0,0.0
COF_000970,lon,30,embed/30.pt,4,6,4,6,10,941,fn,75,0.75,ch2,5,base,16.0964,12.15017,47,13.360115,20,7.17257,8,4,12,6.0,2.0
COF_000972,lon,30,embed/30.pt,4,7,4,7,10,-1,unfn,0,0.0,none,-1,none,11.61982,8.71095,0,0.0,0,0.0,8,4,12,0.0,8.0
COF_000973,lon,30,embed/30.pt,4,7,4,7,5,-1,unfn,0,0.0,none,-1,none,8.87335,7.08815,0,0.0,0,0.0,8,4,12,0.0,8.0
COF_000974,lon,30,embed/30.pt,4,8,4,8,2,1201,fn,75,0.75,ph,17,base,26.12443,22.27285,4,0.607066,4,0.607066,8,4,12,6.0,2.0
COF_000976,lon,30,embed/30.pt,4,4,4,4,11,-1,unfn,0,0.0,none,-1,none,19.78438,15.35556,58,27.460277,16,9.779748,8,4,12,0.0,8.0
COF_000979,lon,30,embed/30.pt,4,4,4,4,11,1514,fn,50,0.5,ph,3,base,16.58982,11.46708,60,21.531579,15,8.409719,8,4,12,4.0,4.0
COF_000981,lon,30,embed/30.pt,4,4,4,4,7,1403,fn,25,0.25,ph,12,base,16.95005,12.83773,26,4.660408,15,3.472954,8,4,12,2.0,6.0
COF_000982,unc,31,embed/31.pt,4,4,4,4,7,-1,unfn,0,0.0,none,-1,none,17.68276,16.40164,2,0.286016,2,0.286016,8,4,12,0.0,8.0
COF_000983,unc,31,embed/31.pt,4,8,4,8,2,-1,unfn,0,0.0,none,-1,none,30.16591,28.27114,5,0.924048,4,0.783871,8,4,12,0.0,8.0
COF_000985,unc,31,embed/31.pt,4,6,4,6,7,356,fn,50,0.5,dir,24,base,18.23023,14.92876,6,0.969069,3,0.671958,8,4,12,4.0,4.0
COF_000986,unc,31,embed/31.pt,4,6,4,6,6,-1,unfn,0,0.0,none,-1,none,21.30817,18.53453,4,0.378148,4,0.378148,8,4,12,0.0,8.0
COF_000987,unc,31,embed/31.pt,4,3,4,3,5,258,fn,25,0.25,dir,26,base,16.47901,15.08573,8,0.648045,4,0.395087,8,4,12,2.0,6.0
COF_000990,unc,31,embed/31.pt,4,3,4,3,13,-1,unfn,0,0.0,none,-1,none,12.76764,11.4935,0,0.0,0,0.0,8,4,12,0.0,8.0
COF_000991,unc,31,embed/31.pt,4,6,4,6,5,1336,fn,100,1.0,ph,9,base,16.50411,13.10301,10,1.218461,6,1.112457,8,4,12,8.0,0.0
COF_000993,unc,31,embed/31.pt,4,6,4,6,12,478,fn,50,0.5,dir,13,base,29.86535,26.39603,6,3.012577,6,3.012577,8,4,12,4.0,4.0
COF_000994,unc,31,embed/31.pt,4,7,4,7,7,327,fn,100,1.0,dir,10,base,7.22157,4.54828,0,0.0,0,0.0,8,4,12,8.0,0.0
COF_000996,unc,31,embed/31.pt,4,8,4,8,3,-1,unfn,0,0.0,none,-1,none,28.79552,26.48929,4,0.362769,2,0.192733,8,4,12,0.0,8.0
COF_000998,unc,31,embed/31.pt,4,6,4,6,3,137,fn,25,0.25,dir,6,base,29.43551,26.87691,15,1.943839,8,1.154115,8,4,12,2.0,6.0
COF_001000,unc,31,embed/31.pt,4,8,4,8,2,100,fn,25,0.25,dir,15,base,30.20081,24.68532,6,1.262133,5,1.085848,8,4,12,2.0,6.0
COF_001001,unc,31,embed/31.pt,4,4,4,4,3,704,fn,75,0.75,ch2,21,base,29.51332,28.35402,20,4.661383,12,3.722966,8,4,12,6.0,2.0
COF_001002,unc,31,embed/31.pt,4,3,4,3,12,-1,unfn,0,0.0,none,-1,none,25.14541,24.93189,0,0.0,0,0.0,8,4,12,0.0,8.0
COF_001003,unc,31,embed/31.pt,4,4,4,4,10,944,fn,25,0.25,ch2,9,base,23.0269,21.83869,6,1.350533,3,1.130556,8,4,12,2.0,6.0
COF_001006,unc,31,embed/31.pt,4,6,4,6,3,-1,unfn,0,0.0,none,-1,none,28.33815,26.96511,9,1.242737,7,1.012664,8,4,12,0.0,8.0
COF_001007,unc,31,embed/31.pt,4,4,4,4,5,1327,fn,25,0.25,ph,4,base,20.746,17.4432,0,0.0,0,0.0,8,4,12,2.0,6.0
COF_001009,unc,31,embed/31.pt,4,7,4,7,1,1145,fn,25,0.25,ph,9,base,16.83336,14.84284,4,0.769794,4,0.769794,8,4,12,2.0,6.0
COF_001010,unc,31,embed/31.pt,4,3,4,3,8,363,fn,100,1.0,dir,4,base,14.67335,12.83052,11,1.267628,4,0.781824,8,4,12,8.0,0.0
COF_001011,unc,31,embed/31.pt,4,3,4,3,13,-1,unfn,0,0.0,none,-1,none,12.76764,11.4935,0,0.0,0,0.0,8,4,12,0.0,8.0
COF_001012,unc,31,embed/31.pt,4,6,4,6,4,1316,fn,75,0.75,ph,27,base,28.36862,25.22972,32,7.556502,13,4.494848,8,4,12,6.0,2.0
COF_001015,unc,31,embed/31.pt,4,8,4,8,10,1500,fn,50,0.5,ph,-1,functionalized,19.02045,12.73243,24,15.27514,8,6.653776,8,4,12,4.0,4.0
COF_001017,unc,31,embed/31.pt,4,6,4,6,12,1578,fn,100,1.0,ph,17,base,26.85587,23.19775,4,2.426227,4,2.426227,8,4,12,8.0,0.0
COF_001018,unc,31,embed/31.pt,4,4,4,4,1,23,fn,100,1.0,dir,1,base,31.19191,28.4864,0,0.0,0,0.0,8,4,12,8.0,0.0
COF_001019,unc,31,embed/31.pt,4,8,4,8,7,305,fn,50,0.5,dir,1,base,17.27682,15.16232,5,0.373453,3,0.272671,8,4,12,4.0,4.0
COF_001021,unc,31,embed/31.pt,4,7,4,7,13,-1,unfn,0,0.0,none,-1,none,4.9801,2.67626,0,0.0,0,0.0,8,4,12,0.0,8.0
COF_001022,unc,31,embed/31.pt,4,3,4,3,3,157,fn,100,1.0,dir,14,base,25.65764,25.18948,6,1.664521,4,1.135331,8,4,12,8.0,0.0
COF_001023,unc,31,embed/31.pt,4,3,4,3,7,875,fn,75,0.75,ch2,5,base,13.67811,10.37413,12,0.244465,2,0.107455,8,4,12,6.0,2.0
COF_001024,unc,31,embed/31.pt,4,3,4,3,3,161,fn,75,0.75,dir,15,base,20.92647,18.40667,10,2.540349,7,2.193829,8,4,12,6.0,2.0
